bfc_id,mise_a_jour,lon,lat,adresse,code_postal,ville,adresse_full,departement,dep_txt,nom_structure,url_lieu,contact_email,contact_tel,source,url_illustration,code_typo,def_typo,code_label,def_label,code_accomp,def_accomp,horaires
mednumBFC_TL_495_,,4.812186,46.305827,Foyer rural d'Oye,71800,OYE,Foyer rural d'Oye 71800 OYE,71,D_71,Foyer rural d'Oye,,,,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_496_,,4.718166,46.345269,Point Cyb de Charnay les Macon,71850,CHARNAY LES MACON,Point Cyb de Charnay les Macon 71850 CHARNAY LES MACON,71,D_71,Point Cyb de Charnay les Macon,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_497_,,4.80816,46.7985,2 rue Colette,71880,CHATENOY LE ROYAL,2 rue Colette 71880 CHATENOY LE ROYAL,71,D_71,CCAS Chatenoy le Royal,,bpellicier@ccas-chatenoyleroyal,03 85 42 49 50,,,I,Lieux d’information et d’accès aux droits,RIN,RIN,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_498_,,4.720257,46.344964000000004,60 avenue de la gare,71960,LA ROCHE VINEUSE,60 avenue de la gare 71960 LA ROCHE VINEUSE,71,D_71,Ecogit'Actions,http://www.ecogitactions.com,sopsomer@ecogitactions.com,03 85 39 00 95,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_499_,,4.749492,46.303527,,71960,DAVAYE,71960 DAVAYE,71,D_71,Viti Lab - CA71,,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_500_,,3.587097,47.800922,4 rue Paul Doumer,89000,AUXERRE,4 rue Paul Doumer 89000 AUXERRE,89,D_89,Atelier des Beaux Boulons,https://www.beauxboulons.com/,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_501_,,3.5646269999999998,47.806545,Rue d Ardillière,89000,AUXERRE,Rue d Ardillière 89000 AUXERRE,89,D_89,Bibliothèque municipale Auxerre,perso.wanadoo.fr/bibaux,bibaux@wanadoo.fr,03 86 72 91 60,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_502_,,3.551932,47.797768,8 Avenue Delacroix,89000,AUXERRE,8 Avenue Delacroix 89000 AUXERRE,89,D_89,Couveuse Potentiel,,contact@couveusepotentiel.com,03 85 48 74 18,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_503_,,3.551932,47.797768,8 Avenue Delacroix,89000,AUXERRE,8 Avenue Delacroix 89000 AUXERRE,89,D_89,Cyber Base Emploi - Maison de l'Emploi et de la Formation de l'Auxerrois,www.mdeauxerrois.com,fmille@mdeauxerrois.com,03 86 42 00 42,,,F-M-TL,Lieux de médiation et de fabrication-Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_504_,,3.5646269999999998,47.806545,,89000,AUXERRE,89000 AUXERRE,89,D_89,Handi Lab - EPNAK,,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_505_,18/05/2020,3.587097,47.800922,4 rue Paul Doumer,89000,AUXERRE,4 rue Paul Doumer 89000 AUXERRE,89,D_89,Les Riverains,https://www.lesriverains.org/,administration@lesriverains.org,,,,C-F-TL,C-Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 12h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 12h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_506_,,3.567285,47.792099,1 bis place de l'Arquebuse,89000,AUXERRE,1 bis place de l'Arquebuse 89000 AUXERRE,89,D_89,Maison de la jeunesse Auxerre,mjauxerre.cyber-base.org,dfortrat@cyber-base.org,03 86 72 18 18,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_507_,,3.5501519999999998,47.800568,1 avenue Rodin,89000,AUXERRE,1 avenue Rodin 89000 AUXERRE,89,D_89,Mission Locale de l'Auxerrois,,milo.auxerre@milobfc.fr,09 70 19 89 89,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_508_,,3.569976,47.795663,9 place du Maréchal Leclerc,89000,AUXERRE,9 place du Maréchal Leclerc 89000 AUXERRE,89,D_89,Numog,https://www.numog.com/,,03 86 42 77 45,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_509_,,3.25942,48.161076,24  rue Haute,89100,GRON,24  rue Haute 89100 GRON,89,D_89,EPN Maison familiale rurale du Sénonais,www.mfrgron.com,mfr.gron@mfrgron.com,03 86 64 82 82,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_510_,,3.286467,48.198624,50 rue du Thenard,89100,SENS,50 rue du Thenard 89100 SENS,89,D_89,FabLab Pixelibur,https://www.facebook.com/pg/FablabSens/,fablabsens@gmail.com,06 12 26 69 23,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_511_,,3.2756540000000003,48.191487,29  rue de la Liberté,89100,SENS,29  rue de la Liberté 89100 SENS,89,D_89,Lycée polyvalent régional,www.nord-cotedor.net,0210047m@ac-dijon.fr,03 80 89 70 00,,,O-TL,Lieux de formation-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_512_,,3.308496,48.19638,6 rue Henri Sanglier,89100,SENS,6 rue Henri Sanglier 89100 SENS,89,D_89,Mission Locale du Sénonais,www.missionlocaledusenonais.com,milosenonais@milobfc.fr,03 86 95 11 84,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_513_,,3.276234,48.190601,100  rue de la République,89100,SENS,100  rue de la République 89100 SENS,89,D_89,Ville de Sens - Service Informatique,,informatique@mairie-sens.fr,03 86 95 67 25,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_514_,,3.09557,47.887432000000004,3  Route de Prunoy,89120,CHARNY,3  Route de Prunoy 89120 CHARNY,89,D_89,MFS Charny Orée de Puisaye,,mairie-chevillon.89@wanadoo.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 8h-12h / lundi après-midi: 13h30-17h30<br>
</li><li>- mardi matin: 8h-12h / mardi après-midi: 13h30-17h30<br>
</li><li>- mercredi matin: 8h-12h / mercredi après-midi: 13h30-17h30<br>
</li><li>- jeudi matin: 8h-12h / jeudi après-midi: 13h30-17h30<br>
</li><li>- vendredi matin: 8h-12h / vendredi après-midi: 13h30-17h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_515_,,3.294344,47.736785999999995,7 rue des Montagnes,89130,TOUCY,7 rue des Montagnes 89130 TOUCY,89,D_89,Bibliothèque municipale Toucy,,bm.toucy@wanadoo.fr,03 86 44 08 41,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_516_,,3.260694,48.343793,18 rue de l'Hôtel de Ville,89140,SERGINES,18 rue de l'Hôtel de Ville 89140 SERGINES,89,D_89,MSAP Yonne Nord,,msap@ccyn.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_517_,,4.163566,47.775155,11 Place Clermont Tonnerre,89160,ANCY-LE-FRANC,11 Place Clermont Tonnerre 89160 ANCY-LE-FRANC,89,D_89,MSAP Ancy le Franc,,Rsp.tanlay@letonnerroisenbourgogne.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,<ul><li>- </li><li>- </li><li>- </li><li>- jeudi matin: 8h-11h30</li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_518_,,3.0699919999999996,47.642826,rue du Moulin de l'Arche,89170,SAINT-FARGEAU,rue du Moulin de l'Arche 89170 SAINT-FARGEAU,89,D_89,MSAP Saint-Fargeau,,msap.saint-fargeau@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_519_,,3.5575690000000004,48.233734999999996,1 B Place de la Liberté,89190,VILLENEUVE-L'ARCHEVÊQUE,1 B Place de la Liberté 89190 VILLENEUVE-L'ARCHEVÊQUE,89,D_89,MSAP Villeneuve l'Archevêque,,msap.villeneuve-l-archeveque@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_520_,,3.9178559999999996,47.486092,Avenue Pierre Vigoureux,89200,AVALLON,Avenue Pierre Vigoureux 89200 AVALLON,89,D_89,Maison de l'Image et des nouvelles technologies Avallon,www.maisonimage.org,m-d-image@wanadoo.fr,03 86 31 64 72,,,O-TL,Lieux de formation-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_521_,,3.9072430000000002,47.487707,55  grande rue A. Briand,89200,AVALLON,55  grande rue A. Briand 89200 AVALLON,89,D_89,Mission Locale Rurale du Tonnerrois et de l'Avalonnais Avallon,www.la-place.org,milo.avallon@mlbourgogne.fr,03 86 34 47 40,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_522_,,2.948545,47.70093,Place de la Libération,89220,BLENEAU,Place de la Libération 89220 BLENEAU,89,D_89,MSAP Bléneau,,msapbleneau@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 8h30-12h30 / lundi après-midi: 13h15-17h<br>
</li><li>- mardi matin: 8h30-12h30 / mardi après-midi: 13h15-17h15<br>
</li><li>- mercredi matin: 8h30-12h</li><li>- jeudi matin: 8h30-12h30 / jeudi après-midi: 13h15-17h15<br>
</li><li>- vendredi matin: 8h30-12h30 / vendredi après-midi: 13h15-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_523_,,3.682111,47.896287,rue de la Mairie,89230,VENOUSE,rue de la Mairie 89230 VENOUSE,89,D_89,La Grange de Beauvais,https://www.helloasso.com/associations/association-grange-de-beauvais,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_524_,,3.6008690000000003,47.902809999999995,6 rue Gatelot,89250,SEIGNELAY,6 rue Gatelot 89250 SEIGNELAY,89,D_89,MSAP Seignelay,,msap@seignelay.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_525_,,3.7598230000000004,47.603363,1 rue du fossé au veau,89270,ARCY-SUR-CURE,1 rue du fossé au veau 89270 ARCY-SUR-CURE,89,D_89,MSAP Agence postale Arcy-sur-cure,,arcy.rsp@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- </li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- samedi matin: 9h-11h</li><li>- </li></ul>
mednumBFC_TL_526_,,3.6805760000000003,47.599156,18 rue Camelinat,89270,MAILLY-LA-VILLE,18 rue Camelinat 89270 MAILLY-LA-VILLE,89,D_89,MSAP Mailly-la-Ville,,mville.rsp@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_527_,,3.4163099999999997,47.977261,2 Rue des Ingles,89300,JOIGNY,2 Rue des Ingles 89300 JOIGNY,89,D_89,Espace jeunes Cyber-base de Joigny,www.cyber-base.org,luc.leaute@cyber-base.org,03 86 91 43 31,,,M-I-TL,Lieux de médiation publique-Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_528_,,3.994644,47.694475,15 Promenade du Pré de l'Echelle,89310,NOYERS,15 Promenade du Pré de l'Echelle 89310 NOYERS,89,D_89,MSAP Noyers,,msap.noyers@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_529_,,3.4266059999999996,48.167365000000004,5 route du miroir,89320,LES VALLEES DE LA VANNE,5 route du miroir 89320 LES VALLEES DE LA VANNE,89,D_89,MFS les Vallées de la Vanne,,msap@les-vallees-de-la-vanne.fr,03 73 74 95 86,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h-16h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 13h-16h<br>
</li><li>- mercredi matin: 9h-12h</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 13h-16h<br>
</li><li>- vendredi matin: 9h-12h</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_530_,,3.313342,48.025796,25  rue Verdeau,89330,VILLEVALLIER,25  rue Verdeau 89330 VILLEVALLIER,89,D_89,Maison Familiale Rurale du Jovinien,,mfr.villevallier@mfr.asso.fr,03 86 91 12 15,,,F-O-TL,Lieux de médiation et de fabrication-Lieux de formation-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_531_,,3.063466,48.332378000000006,,89340,VILLENEUVE-LA-GUYARD,89340 VILLENEUVE-LA-GUYARD,89,D_89,MSAP du Sivom du Nord Senonais,,,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_532_,,3.071567,47.779869,5 rue Arsène Duguyot,89350,CHAMPIGNELLES,5 rue Arsène Duguyot 89350 CHAMPIGNELLES,89,D_89,MSAP Champignelles,,msap.champignelles@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 9h-12h</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_533_,,3.524772,47.960738,25 rue Gabriel Cordier,89400,MIGENNES,25 rue Gabriel Cordier 89400 MIGENNES,89,D_89,Mission Locale du Migennois et du Jovinien,missionslocales-bfc.fr/mission-locale-migennois-jovinien/,milomigennoisjovinien@milobfc.fr,03 86 80 00 67,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_534_,,4.085383,47.847308,1 rue Haute de Fossés,89430,TANLAY,1 rue Haute de Fossés 89430 TANLAY,89,D_89,MSAP Tanlay,,,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_535_,,4.004362,47.585063,3 avenue du parc,89440,L'ISLE SUR SEREIN,3 avenue du parc 89440 L'ISLE SUR SEREIN,89,D_89,MSAP L'isle sur Serein,,msap.l-isle-sur-serein@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_536_,,3.7550739999999996,47.480742,12 grande rue,89450,ASQUINS,12 grande rue 89450 ASQUINS,89,D_89,Club informatique asquinois,,cia.asquins@wanadoo.fr,03 86 33 36 04,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_537_,,3.6901599999999997,47.68326,Rue d'Orléans,89460,CRAVANT,Rue d'Orléans 89460 CRAVANT,89,D_89,MSAP Cravant,,cravant.rsp@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- samedi matin: 9h-11h</li><li>- </li></ul>
mednumBFC_TL_538_,,3.53977,47.526418,place de l'Hôtel de Ville,89480,COULANGES-SUR-YONNE,place de l'Hôtel de Ville 89480 COULANGES-SUR-YONNE,89,D_89,MSAP Coulanges sur Yonne,,msap.ccfvy@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h30 / lundi après-midi: 13h15-16h45<br>
</li><li>- mardi matin: 9h-12h30 / mardi après-midi: 13h15-16h45<br>
</li><li>- </li><li>- jeudi matin: 9h-12h30 / jeudi après-midi: 13h15-16h45<br>
</li><li>- </li><li>- </li><li>- </li></ul>"
mednumBFC_TL_539_,19/05/2020,3.195223,47.617932,1   Place Paultre des Ormes,89520,SAINT-SAUVEUR-EN-PUISAYE,1   Place Paultre des Ormes 89520 SAINT-SAUVEUR-EN-PUISAYE,89,D_89,MSAP Saint-Sauveur en Puisaye,,rspsaintsauveur@orange.fr,03 86 44 05 52,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- </li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-16h30<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-16h30<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-16h30<br>
</li><li>- </li><li>- </li><li>- </li></ul>"
mednumBFC_TL_540_,,3.7188730000000003,47.998821,7 rue de l'Ile de France,89600,SAINT FLORENTIN,7 rue de l'Ile de France 89600 SAINT FLORENTIN,89,D_89,Cyber Base Emploi Saint-Florentin,www.mdeauxerrois.com,sguerin@mdeauxerrois.com,03 86 56 26 57,,,M-I-TL,Lieux de médiation publique-Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_541_,,3.99764,47.368857,1 place de l'Eglise,89630,QUARRE-LES-TOMBES,1 place de l'Eglise 89630 QUARRE-LES-TOMBES,89,D_89,MSAP Quarré-les-Tombes,,mairie-quarre@wanadoo.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_542_,,3.6342470000000002,47.531499,1 Place Aristide Briand,89660,CHÂTEL-CENSOIR,1 Place Aristide Briand 89660 CHÂTEL-CENSOIR,89,D_89,MSAP Châtel-Censoir,,msapchatelcensoir@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>-  / lundi après-midi: 14h-18h<br>
</li><li>-  / mardi après-midi: 14h-18h<br>
</li><li>-  / mercredi après-midi: 14h-18h<br>
</li><li>- </li><li>- </li><li>- </li><li>- </li></ul>"
mednumBFC_TL_543_,,3.636625,47.596703999999995,32 Rue Comtesse Mahaut,89660,MAILLY-LE-CHÂTEAU,32 Rue Comtesse Mahaut 89660 MAILLY-LE-CHÂTEAU,89,D_89,MSAP Mailly le Château,,mlc89.rsp@orange.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_544_,,2.998647,48.202902,13 rue de Paris,89690,CHEROY,13 rue de Paris 89690 CHEROY,89,D_89,MFS Chéroy,,sylvie.chassanis@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- </li><li>- mardi matin: 10h-12h15 / mardi après-midi: 13h30-16h30<br>
</li><li>- mercredi matin: 9h-12h15 / mercredi après-midi: 13h30-16h30<br>
</li><li>- jeudi matin: 9h-12h15 / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h15 / vendredi après-midi: 13h30-17h<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_545_,,3.9744949999999997,47.857774,3 rue Claude Aillot,89700,TONNERRE,3 rue Claude Aillot 89700 TONNERRE,89,D_89,Mission Locale du Tonnerrois et de l'Avallonnais,mirta.com,milotonnerroisavallonnais@milobfc.fr,03 86 55 17 33,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_546_,,3.974558,47.858071,2 avenue de la Gare - Immeuble Sémaphore,89700,TONNERRE,2 avenue de la Gare - Immeuble Sémaphore 89700 TONNERRE,89,D_89,MSAP Tonnerre,,rsp@letonnerroisenbourgogne.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_547_,,3.799606,47.814028,7  bd docteur Tacussel,89800,CHABLIS,7  bd docteur Tacussel 89800 CHABLIS,89,D_89,Centre communal d'action sociale Chablis,,mairie@chablis.net,03 86 42 84 81,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_548_,,6.854932000000001,47.63796,3 rue Jules Vallès,90000,BELFORT,3 rue Jules Vallès 90000 BELFORT,90,D_90,Bureau Information Jeunesse de Belfort,http://www.jeunes-fc.com/,bij.belfort@laposte.net,03 84 90 11 11,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_549_,,6.844077,47.642559999999996,Rue Becquerel,90000,BELFORT,Rue Becquerel 90000 BELFORT,90,D_90,Innovation Crunch Lab,http://openlab.utbm.fr/,contact.crunchlab@utbm.fr,03 84 58 33 48,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_550_,,6.843149,47.642246,3  rue Edouard Branly,90000,BELFORT,3  rue Edouard Branly 90000 BELFORT,90,D_90,La Cinquième Dimension,http://www.la5d.fr/,,03 39 03 39 70,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_551_,,6.857164,47.641017,53 Faubourg des Ancêtres,90000,BELFORT,53 Faubourg des Ancêtres 90000 BELFORT,90,D_90,Les Médianautes,http://www.lesmedianautes.com/,les.medianautes@laposte.net,03 84 22 63 21,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_552_,,6.843149,47.642246,3  rue Edouard Branly,90000,BELFORT,3  rue Edouard Branly 90000 BELFORT,90,D_90,L'Usine,http://www.lusineabelfort.fr,cooperer@lusineabelfort.fr,03 39 03 39 70,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_553_,,6.84421,47.634201000000004,12 place de l'Europe,90020,BELFORT,12 place de l'Europe 90020 BELFORT,90,D_90,Mission Locale du territoire de Belfort,mission-locale90.fr,miloterritoiredebelfort@milobfc.fr,03 84 90 40 10,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_554_,,6.9635419999999995,47.700047999999995,Association AILE Club informatique Ecole élémentaire 21  rue Principale,90110,SAINT GERMAIN LE CHATELET,Association AILE Club informatique Ecole élémentaire 21  rue Principale 90110 SAINT GERMAIN LE CHATELET,90,D_90,A.I.L.E. - club informatique,,info.stgermainchatel@free.fr,03 84 23 09 80,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_555_,,6.917253,47.564492,1 rue de la Varonne,90140,BOUROGNE,1 rue de la Varonne 90140 BOUROGNE,90,D_90,Espace Multimédia Gantner,http://www.espacemultimediagantner.cg90.net/,info@espacemultimediagantner.cg90.net,03 84 23 59 72,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_556_,,6.821007000000001,47.745098,Place des Commandos d'Afrique,90200,GIROMAGNY,Place des Commandos d'Afrique 90200 GIROMAGNY,90,D_90,Point Information Jeunesse de Giromagny,http://www.csgiro.fr.st/,stf.gui@wanadoo.fr,03 84 29 03 90,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_557_,,3.149089,46.869252,D907,58470,MAGNY-COURS,D907 58470 MAGNY-COURS,58,D_58,Agropôle du Marault,https://www.facebook.com/agropoledumarault/?rf=142659843033336,agropoledumarault@gmail.com,03 86 21 08 60,,,F,Lieux de médiation et de fabrication,,,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 12h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 12h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_558_,,6.039008,46.706329,1  route d'Arsure,39150,BIEF-DES-MAISONS,1  route d'Arsure 39150 BIEF-DES-MAISONS,39,D_39,Mairie de Bief des Maisons,,,,,,I,Lieux d’information et d’accès aux droits,APTIC,APTIC,,,
mednumBFC_TL_559_,,4.358933,46.67454,9A  rue de Saint Eloi,71300,MONTCEAU LES MINES,9A  rue de Saint Eloi 71300 MONTCEAU LES MINES,71,D_71,APOR Formation,http://www.apor-formation.fr/,apor.formation@gmail.com,03 85 58 71 72,,,O,Lieux de formation,APTIC,APTIC,,,
mednumBFC_TL_560_,,4.913048000000001,46.561661,10  rue Désiré Mathivet,71700,TOURNUS,10  rue Désiré Mathivet 71700 TOURNUS,71,D_71,Chez ta sœur,https://www.facebook.com/cheztasoeurtournus,"
cheztasoeur@outlook.com",,,,F,Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_561_,,3.5761830000000003,47.813514,49  rue Guynemer,89000,AUXERRE,49  rue Guynemer 89000 AUXERRE,89,D_89,Agence Pôle Emploi Auxerre Clairions,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_562_,,3.303629,48.202884000000005,47  rue du 19 mars 1962,89100,SENS,47  rue du 19 mars 1962 89100 SENS,89,D_89,Agence Pôle Emploi Sens,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_563_,,3.385793,47.974911,19  route de Chamvres,89300,JOIGNY,19  route de Chamvres 89300 JOIGNY,89,D_89,Agence Pôle Emploi Joigny,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
